ID;Festival;Recinto;Productora/ organizadora;Tiquetera ;Fecha;Numero_asistentes;Tipo_artista;Artista;Rango_precios ;Preventas_realizadas ;Cancelado;Cambio_recinto;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;30-11-2024;Sin datos ;Nacional;Queen Milk;$14.000 en promedio ;2;No;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;30-11-2024;Sin datos ;Nacional;Highway Star (tributo a Deep Purple);$14.000 en promedio ;2;No;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;30-11-2024;Sin datos ;Nacional ;Sanpateste;$14.000 en promedio ;2;No;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;01-12-2024;Cancelado, no hubo asistentes. ;Nacional;Brain Damage (tributo a Pink Floyd);$14.000 en promedio ;2;Si. Se cancelo en se al de respeto tras la muerte de un motociclista. ;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;01-12-2024;Cancelado, no hubo asistentes. ;Nacionak;Hermanos Ilabaca;$14.000 en promedio ;2;Si. Se cancelo en se al de respeto tras la muerte de un motociclista. ;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;01-12-2024;Cancelado, no hubo asistentes. ;Nacional;Cler Canifru;$14.000 en promedio ;2;Si. Se cancelo en se al de respeto tras la muerte de un motociclista. ;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;01-12-2024;Cancelado, no hubo asistentes. ;Nacional;Ballbreaker (tributo a AC/DC);$14.000 en promedio ;2;Si. Se cancelo en se al de respeto tras la muerte de un motociclista. ;No;
32;Festival Shop Motor Rock ;Espacio Caren;Producciones Metatron;PuntoTicket;01-12-2024;Cancelado, no hubo asistentes. ;Nacional;Sanpateste;$14.000 en promedio ;2;Si. Se cancelo en se al de respeto tras la muerte de un motociclista. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Polim  Westcoast;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;El Jordan 23;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Marcianeke;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Harry Nach;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Ithan NY;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;FloyyMenor;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;King Savagge;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Nickoog CLK;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Balbi El Chamaco;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Ben Bulgari;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Loyaltty;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Aqua VS;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;El Bai;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Tunechikidd;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Lizz;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Sim n la letra;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Aurabae;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Ceaese;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Kuina;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Kidd Tetoon;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Akatumami;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Martin White;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Carlitos Jr;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional ;Kya;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Benji Gramitos;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Forest;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
33;Asi Somos Fest;Estadio Nacional ;Cebra Entertainment;Ticketmaster ;14-12-2024;Cancelado, no hubo asistentes. ;Nacional;Marlon Breeze;$25.630- $97.405;0;Si, por una baja venta de entradas. ;No;
34;Piknic Electronik 9  temporada ;Parque Padre Hurtado;Glovox ;PuntoTicket;14-12-2024;Sin datos ;Nacional;Sirenes Music;$14.250- $253.000;4;No;No;
34;Piknic Electronik 9  temporada ;Parque Padre Hurtado;Glovox ;PuntoTicket;14-12-2024;Sin datos ;Nacional;Miss Javi;$14.250- $253.000;4;No;No;
34;Piknic Electronik 9  temporada ;Parque Padre Hurtado;Glovox ;PuntoTicket;14-12-2024;Sin datos ;Internacional;Tiefschwartz;$14.250- $253.000;4;No;No;
34;Piknic Electronik 9  temporada ;Parque Padre Hurtado;Glovox ;PuntoTicket;14-12-2024;Sin datos ;Internacional (latinoamericano);Curol;$14.250- $253.000;4;No;No;
34;Piknic Electronik 9  temporada ;Parque Padre Hurtado;Glovox ;PuntoTicket;14-12-2024;Sin datos ;Internacional ;Maya Jane Coles;$14.250- $253.000;4;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Nacional;Los Tres;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Internacional (latinoamericano);Los Fabulosos Cadillacs;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Internacional (latinoamericano);Virus;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Internacional (latinoamericano);Miguel Mateos;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Nacional;Claudio Narea;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Internacional (latinoamericano);Bahiano;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Nacional;Upa!;$34.500- $92.000;1;No;No;
35;Santiago Rocks 2024;Hipodromo Chile ;Iguana Producciones;PuntoTicket;15-12-2024;Sin datos ;Nacional;Banda 69;$34.500- $92.000;1;No;No;
