Hipodromo;Festival;Recinto;Productora/ organizadora;Tiquetera ;Fecha;Numero_asistentes;Tipo_artista;Artista;Precio_minimo;Precio_maximo;Preventas_realizadas ;Cancelado;Cambio_recinto
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Internacional (latinoamericano);Yandel ;28750;103500;0;No;No
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Internacional (latinoamericano);Emilia ;28750;103500;0;No;No
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Internacional (latinoamericano);Ryan Castro ;28750;103500;0;No;No
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Internacional (latinoamericano);Bryant Myers ;28750;103500;0;No;No
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Nacional;Cris MJ;28750;103500;0;No;No
1;Crush Power Music 2024 ;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;20-01-2024;Mas de 18 mil ;Nacional;Kidd Voodoo;28750;103500;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;26-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Internacional (latinoamericano);Carlos Vives;0;0;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;26-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Nacional;Gaby del Rio;0;0;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;26-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Nacional;Noche de Brujas ;0;0;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;27-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Internacional (latinoamericano);Bacilos;0;0;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;27-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Internacional (latinoamericano);Ezequiel Campa;0;0;0;No;No
2;Festival de Las Condes 2024;Parque Padre Hurtado ;Bizarro Live Entertainment;PuntoTicket ;27-01-2024;Sin datos. Se esperaban 20 mil personas maximo por dia ;Internacional (latinoamericano);Axe Bahia;0;0;0;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Jowell y Randy;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Los Autenticos Decadentes;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Amar Azul;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);El Polaco;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Ariel El Traidor y los Pibes;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Agrupacion Marilyn ;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Santaferia;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Zumbale Primo;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Grupo Alegria;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Luis Lambis;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Internacional (latinoamericano);Tony Angel y su Potencia;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Sonora 5 Estrellas;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Jere Klein;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Alanys Lagos ;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;DJ Lito ;20000;35000;3;No;No
3;Fiebre del Memo - edicion verano  ;Club Hipico ;Memo Entertainment ;Passline ;03-02-2024;Sin datos ;Nacional;Zero Animador;20000;35000;3;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Los Mox!;10000;20000;4;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Sinergia;10000;20000;4;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Gufi;10000;20000;4;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Tronic;10000;20000;4;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Kuervos del Sur;10000;20000;4;No;No
4;Bierfest Santiago - edicion verano ;Parque Padre Hurtado ;Pronueve Producciones ;Ticketplus;10-02-2024;Sin datos;Nacional;Los Jaivas;10000;20000;4;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Bratty;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Kenia Os;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Jessie Reyez;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Thirty Seconds to Mars;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Feid;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Machuca;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Gale;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Dayglow;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Hozier;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Limp Bizkit;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Meduza;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Florian;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Muerdo;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Leon Larregui;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Pierce The Veil;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);El Mato a un Polic a Motorizado;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;King Gizzard & The Lizard Wizard;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Ceaese;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Bhavi;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Bad Milk;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Latin Mafia;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Akriila;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Overmono;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Dombresky;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Zhu;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Bresh;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;El Significado de las flores;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;School of Rock;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Guaypes Club;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Pulentos;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Tikitiklip;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional;Cigarbox Man;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Nacional;Tiano Bless;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Ximena Sari ana;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Diamante El ctrico;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;15-03-2024;Cerca de 50 mil asistentes (210 mil en total) ;Internacional (latinoamericano);Los Pericos;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Blink-182;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;The Offspring;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Fletcher;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Glup!;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Tronic;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Diplo;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Arcade Fire;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Francisca Valenzuela ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Monsieur Perine;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Verito Asprilla;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;The Blaze ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Movimiento Original ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Cami;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Jos  Madero;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;F rmacos ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Bb Trickz;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Kidd Voodoo;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Dom Dolla;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;MK;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;Dalex;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Pablito Pesadilla;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);RaiNao;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;DJ Tee;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Aura BAE;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Lua Lacruz;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Mombasa;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Orquesta de la FF.AA de Chile;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;De tu Cuna a tu Tumba;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Ratoncitos Dulces Sue os;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Francisco Victoria;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Andres Nusser;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Los Miserables;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional ;The Alive!;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;16-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Tenemos Explosivos ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;SZA;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Phonix;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Jere Klein;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Denise Rosenthal;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Los Mesoneros;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Orquesta de la FF.AA de Chile;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Chencho Corleone;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Sam Smith;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Jungle;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Grupo Frontera;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Nicole;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Chystemc;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;The Driver Era;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Omar Apollo;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Nothing But Thieves;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Ana Tijoux;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Gonzalo Ya ez;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;FaceBrooklyn;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;Estoy Bien;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Above & Beyond;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Timmy Trumpet ;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Loud Luxury;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;EasyKid;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Nacional;DJ  Who;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional;Saiko;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Alejo;128000;924000;2;No;No
5;Lollapalooza Chile 2024;Parque Bicentenario de Cerrillos;C3 Presents y Lotus ;Ticketmaster;17-03-2024;Maximo 80 mil asistentes (210 mil en total);Internacional (latinoamericano);Nsqk;128000;924000;2;No;No
